idLombada;codLomb;tipo;altura;comprimento;dataPublicacaoImplantacao;codlog;logradouro;alturaNumerica;referencia;siglaSubprefeitura;nomeSubprefeitura;classificacaoViaria;declividade;larguraPista;temCalcada;larguraCalcada;volumePedestre;tipoVolumeVeiculo;tipoPavimento;condicaoPavimento;temVisibilidadePrejudicada;temEscola;nomeEscola;temColetivo;temRiscoAcidente;substituidaPor;observacao
24597;500507;II;0.10;3.70;29/05/1999 00:00;493;ALBERTO HODGE, R;374;NULL;SA;SANTO AMARO;1;3.00;11.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;lombada danificada, feita reforma
22060;532035;II;0.08;3.40;NULL;495;ALBERTO KUHLMANN, AV ENG;50;NULL;CS;SOCORRO;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
22061;532036;I;0.08;2.00;NULL;495;ALBERTO KUHLMANN, AV ENG;114;NULL;CS;SOCORRO;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
22063;532038;I;0.08;1.50;NULL;495;ALBERTO KUHLMANN, AV ENG;242;NULL;CS;SOCORRO;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
22064;532039;I;0.08;1.50;05/04/2011 00:00;495;ALBERTO KUHLMANN, AV ENG;296;NULL;CS;SOCORRO;1;0.00;8.30;1;NULL;NULL;0;1;1;0;1;Colégio Humboldt;0;0;NULL;NULL
22065;532040;I;0.08;1.50;NULL;495;ALBERTO KUHLMANN, AV ENG;370;NULL;CS;SOCORRO;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
22066;532041;I;0.08;2.00;NULL;495;ALBERTO KUHLMANN, AV ENG;484;NULL;CS;SOCORRO;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
26745;510221;II;0.10;3.75;26/09/1998 00:00;504;ALBERTO PENTEADO, AV DR;674;NULL;BT;BUTANTÃ;2;2.00;13.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
26746;510222;II;0.10;3.70;13/09/2011 00:00;504;ALBERTO PENTEADO, AV DR;NULL;13M R DESEM ULISSES DORIA;BT;BUTANTÃ;1;2.00;13.00;1;3.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
26747;510223;II;0.10;3.75;26/09/1998 00:00;504;ALBERTO PENTEADO, AV DR;NULL;18M APOS ARMANDO PETRELLA;BT;BUTANTÃ;2;1.00;13.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
26748;510224;II;0.10;3.75;26/09/1998 00:00;504;ALBERTO PENTEADO, AV DR;65;NULL;BT;BUTANTÃ;2;3.00;13.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
27275;510141;II;0.10;3.75;26/09/1998 00:00;508;PAULO ANTIGO, R S;316;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
11774;220947;II;0.10;3.80;01/03/2011 00:00;517;ALBERTO VEIGA, R;92;NULL;PJ;PIRITUBA;1;3.00;7.00;0;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
16786;420138;I;0.10;1.50;18/03/1999 00:00;521;ALBINA BARBOSA, R;365;NULL;SE;SÉ;1;0.00;8.00;1;1.80;NULL;0;1;2;0;0;NULL;0;0;NULL;Vistoriada em 15.01.2013  Necessita de repintura  Necessita de manutenção na sinalização vertical
8779;230108;II;0.10;3.70;18/03/1999 00:00;524;ALBINO CESAR, R SOLD;218;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;9.50;1;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
3828;312993;I;0.10;1.50;18/03/1999 00:00;538;ALCACER, R;219;NULL;PE;PENHA;1;3.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2648;311816;I;0.10;1.50;18/03/1999 00:00;538;ALCACER, R;310;NULL;PE;PENHA;1;5.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8531;330212;I;0.08;1.50;24/01/2012 00:00;539;ALCACER-KEHIR, R;444;NULL;MO;MOOCA;1;0.00;6.20;1;0.70;NULL;0;1;2;0;0;NULL;0;0;NULL;NULL
8563;330254;I;0.08;1.50;24/01/2012 00:00;539;ALCACER-KEHIR, R;98;NULL;MO;MOOCA;1;6.00;7.10;1;1.20;NULL;0;1;2;0;0;NULL;0;0;NULL;NULL
15404;430358;I;0.10;1.50;18/03/1999 00:00;542;ALCANTARA, R VISC DE;333;NULL;VP;VILA PRUDENTE / SAPOPEMBA;1;0.00;10.00;1;NULL;NULL;0;1;1;0;1;E. E. João Firmino de Campos.;1;0;NULL;Via com passagem de linha de ônibus.
9531;230866;II;0.10;3.70;18/03/1999 00:00;548;ALCEBIADES BOBADILHA DA CUNHA, R SOLD;569;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;8.20;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9176;230499;II;0.10;3.70;13/09/2011 00:00;548;ALCEBIADES BOBADILHA DA CUNHA, R SOLD;366;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;8.50;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9177;230500;II;0.10;3.70;13/09/2011 00:00;548;ALCEBIADES BOBADILHA DA CUNHA, R SOLD;187;NULL;MG;VILA MARIA / VILA GUILHERME;1;2.00;8.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
26761;511628;II;0.10;3.75;29/05/1999 00:00;549;ALCEBIADES DELAMARE, AV PROF;366;NULL;BT;BUTANTÃ;2;3.00;7.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
17037;522194;I;0.10;1.50;18/03/1999 00:00;551;ALCEU MAYNARD ARAUJO, AV PROF;153;NULL;SA;SANTO AMARO;2;0.00;10.40;1;2.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
17056;522193;I;0.10;1.50;18/03/1999 00:00;551;ALCEU MAYNARD ARAUJO, AV PROF;43;NULL;SA;SANTO AMARO;2;0.00;10.40;1;1.10;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
13290;420056;II;0.08;1.50;26/09/1998 00:00;571;ALCINDO GUANABARA, R;160;NULL;VM;VILA MARIANA;1;5.00;9.25;1;1.95;NULL;1;1;2;0;0;NULL;0;0;NULL;Vistoriada em 07.11.2011  Necessita repintura.
13291;420057;I;0.10;1.50;26/09/1998 00:00;571;ALCINDO GUANABARA, R;236;NULL;VM;VILA MARIANA;1;6.00;9.25;1;2.00;NULL;1;1;1;0;0;NULL;0;0;NULL;Vistoriada e, 07.11.2011  Necessita repintura
683;320395;I;0.10;1.50;18/03/1999 00:00;582;ALDEMAR, R;137;NULL;AF;ARICANDUVA;1;2.00;7.00;1;0.80;NULL;0;1;2;0;0;NULL;0;0;NULL;LARGURA DA OUTRA CALÇADA = 1.00.
684;320396;I;0.09;1.50;18/03/1999 00:00;582;ALDEMAR, R;50;NULL;AF;ARICANDUVA;1;4.00;7.00;1;0.80;NULL;0;1;2;0;1;E.E. PROF PAULO CAVALCANTI ALBUQUERQUE;0;0;NULL;LARGURA DA OUTRA CALÇADA = 1.00.
699;320411;I;0.09;1.50;18/03/1999 00:00;584;ALDINO, R;139;NULL;AF;ARICANDUVA;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10481;200043;I;0.09;1.50;18/03/1999 00:00;586;ALDO DE AZEVEDO, R;87;NULL;PI;PINHEIROS;1;4.00;6.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
10482;200044;I;0.09;1.50;18/03/1999 00:00;586;ALDO DE AZEVEDO, R;21;NULL;PI;PINHEIROS;1;0.00;6.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
11916;221091;II;0.10;3.70;22/12/2012 00:00;588;ALDO LOCATELLI, R PROF;261;NULL;PJ;PIRITUBA;1;6.00;8.00;1;1.50;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
10644;200030;I;0.10;1.50;18/03/1999 00:00;603;ALEIXO JORGE, R;91;NULL;LA;LAPA;1;4.00;6.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;Vistoria realizada em 21/08/10 - Reginaldo
15257;430507;II;0.10;3.80;18/03/1999 00:00;609;ALENCAR ARARIPE, R;280;NULL;IP;IPIRANGA;2;0.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
15258;430508;II;0.10;3.70;08/01/2011 00:00;609;ALENCAR ARARIPE, R;602;NULL;IP;IPIRANGA;2;0.00;10.00;1;NULL;NULL;0;1;1;0;1;E. E. Profº Demesthnes Marques.;1;0;NULL;NULL
15259;430509;II;0.10;3.80;18/03/1999 00:00;609;ALENCAR ARARIPE, R;925;927;IP;IPIRANGA;2;0.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;A lomabada esta canalizando as pluviais para dentro do imóvel de nº 925.Devido homologação, lombada não pode ser removida sem que haja solicitação  de munícipe por escrito (P.S.) e laudo da  Sub-prefeitura, que comprove problemas de escoamento das águas pluviais.Projeto foi revisado e agora prevê a reconfiguração da lombada.
17059;520643;I;0.08;1.50;13/09/2011 00:00;613;ALERINA, R;115;NULL;MB;M'BOI MIRIM;1;0.00;7.00;1;1.40;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
7459;302963;I;0.08;1.50;24/01/2012 00:00;614;ALESSANDRO GIULIO DELL ARIGA, R;255;NULL;SM;SÃO MATEUS;1;4.00;6.90;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
5067;300625;I;0.08;1.50;18/03/1999 00:00;642;ALEXANDRE MONAT, R PROF;209;NULL;GU;GUAIANASES;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
5068;300626;I;0.08;1.50;18/03/1999 00:00;642;ALEXANDRE MONAT, R PROF;103;NULL;GU;GUAIANASES;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
24990;500899;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;214;NULL;AD;CIDADE ADEMAR;1;3.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;repintar
25149;500900;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;90;NULL;AD;CIDADE ADEMAR;1;3.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;repintar
25150;500901;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;433;NULL;AD;CIDADE ADEMAR;1;1.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;repintar
25151;500902;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;314;NULL;AD;CIDADE ADEMAR;1;2.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;repintar
25152;500903;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;576;NULL;AD;CIDADE ADEMAR;1;0.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;502078;repintar
25153;500904;I;0.08;1.50;18/03/1999 00:00;644;DORA DE VASCONCELOS, R EMBA;482;NULL;AD;CIDADE ADEMAR;1;2.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;repintar
2238;311403;I;0.10;1.50;18/03/1999 00:00;645;ALEXANDRE PETTA, R;83;NULL;MP;SÃO MIGUEL;1;3.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
612;320325;II;0.08;3.70;02/03/2011 00:00;650;ALEXANDRINO, R ALM;516;NULL;MO;MOOCA;2;1.00;9.60;1;3.15;NULL;0;1;1;0;1;EMEF EMILIANO DI CAVALCANTI;1;0;NULL;LARGURA DA OUTRA CALÇADA = 3.15
16780;420124;II;0.10;3.70;18/03/1999 00:00;651;ALEXANDRINO DA SILVEIRA BUENO, R;NULL;30M R. VALENTIM AMARAL;SE;SÉ;2;0.00;10.80;0;2.40;NULL;1;1;1;0;1;Escola Estadual Adelina Issa Aschar;1;0;NULL;Vistoriada em 07.11.2011  Necessita repintura  Vistoriada em 08.01.2014  Necessita repintura
3620;312789;II;0.10;3.70;18/03/1999 00:00;669;ALTEROSAS, AV DAS;33;NULL;PE;PENHA;1;3.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2382;311547;II;0.10;3.70;18/03/1999 00:00;679;ALFREDO BEVILAQUA, R MAEST;468;NULL;EM;ERMELINO MATARAZZO;2;6.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2415;311581;II;0.10;3.70;18/03/1999 00:00;679;ALFREDO BEVILAQUA, R MAEST;310;NULL;EM;ERMELINO MATARAZZO;2;6.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2416;311582;II;0.10;3.70;18/03/1999 00:00;679;ALFREDO BEVILAQUA, R MAEST;174;NULL;EM;ERMELINO MATARAZZO;2;4.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
28284;100039;II;0.10;3.50;18/03/1999 00:00;683;ALFREDO CABRAL, R CEL;297;NULL;PI;PINHEIROS;1;1.00;6.80;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
28285;100041;II;0.10;3.70;18/03/1999 00:00;683;ALFREDO CABRAL, R CEL;232;NULL;PI;PINHEIROS;1;1.00;6.80;0;NULL;NULL;0;1;0;0;0;NULL;0;0;NULL;NULL
28303;100040;II;0.10;3.70;18/03/1999 00:00;683;ALFREDO CABRAL, R CEL;133;NULL;PI;PINHEIROS;1;1.00;6.80;0;NULL;NULL;0;1;0;0;0;NULL;0;0;NULL;NULL
3497;312660;II;0.10;3.80;29/05/1999 00:00;691;ALFREDO DE TOLEDO, R;99;NULL;PE;PENHA;1;4.00;11.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
28304;110020;II;0.10;3.70;30/03/2012 00:00;704;ALFREDO MAIA, R;60;NULL;SE;SÉ;1;2.00;9.80;1;3.00;NULL;0;1;1;0;0;NULL;0;0;NULL;Projeto de implantação de Numenc 151.0195/98-0
28286;110022;II;0.11;3.70;30/03/2012 00:00;704;ALFREDO MAIA, R;NULL;SPU9/19/6/435;SE;SÉ;1;1.00;9.80;1;3.00;NULL;0;1;1;0;0;NULL;0;0;NULL;Implantada conforme projeto 151.0195/98-0.  Esta locada a 30 metros antes da R. Dr. Jorge Miranda
11411;220940;II;0.10;3.70;29/05/1999 00:00;711;ALBERTO MEYER, R ENG;125;C/B 7 M AP GR N¦ 121;FO;FREGUESIA / BRASILÂNDIA;1;5.00;7.60;1;1.50;NULL;0;1;1;0;1;EMEI 1 FELIPE MESTRE JOU;0;0;NULL;NULL
11566;220870;II;0.10;3.70;29/05/1999 00:00;711;ALBERTO MEYER, R ENG;10;C/B 20M APOS JOAO PAULO I;FO;FREGUESIA / BRASILÂNDIA;1;0.00;7.60;1;1.50;NULL;0;1;1;0;1;EMEI 1 FELIPE MESTRE JOU;0;0;NULL;NULL
1627;310790;II;0.10;3.70;18/03/1999 00:00;713;ALFREDO MOREIRA PINTO, R;474;NULL;IT;ITAIM PAULISTA;2;6.00;8.00;1;1.50;NULL;0;1;1;0;1;Prof. Armando Gomes de Araujo;0;0;NULL;NULL
1628;310791;II;0.10;3.70;18/03/1999 00:00;713;ALFREDO MOREIRA PINTO, R;548;NULL;IT;ITAIM PAULISTA;2;6.00;8.00;1;1.50;NULL;0;1;1;0;1;Prof. Armando Gomes de Araujo;0;0;NULL;NULL
10749;200115;I;0.07;1.50;18/03/1999 00:00;718;ALFREDO PIRAGIBE, R;225;NULL;PI;PINHEIROS;1;3.00;7.00;0;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;VISTORIA REALIZADA EM 03/10/09 - REGINALDO
10789;200172;I;0.07;1.50;09/12/2010 00:00;718;ALFREDO PIRAGIBE, R;354;NULL;PI;PINHEIROS;1;5.00;7.00;0;NULL;NULL;0;0;0;0;1;COLEGIO SANTA CLARA;0;0;NULL;VISTORIA REALIZADA EM 03/10/09 - REGINALDO
11478;220626;II;0.07;3.80;13/09/2011 00:00;734;ALIADOS, R;601;NULL;LA;LAPA;1;5.00;7.00;1;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
6492;302005;I;0.09;1.44;18/03/1999 00:00;735;NATAL MEIRA DE BARROS, R;40;NULL;AF;ARICANDUVA;1;3.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1475;310634;I;0.10;1.50;18/03/1999 00:00;736;ALIANCA, R;144;NULL;PE;PENHA;1;4.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10826;220614;II;0.10;3.70;29/05/1999 00:00;740;ALIANCA LIBERAL, R;280;NULL;LA;LAPA;1;6.00;9.70;1;1.50;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9527;230862;I;0.10;1.50;18/03/1999 00:00;741;ALVES CARDOSO, R;103;NULL;MG;VILA MARIA / VILA GUILHERME;1;3.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9528;230863;I;0.10;1.50;18/03/1999 00:00;741;ALVES CARDOSO, R;345;NULL;MG;VILA MARIA / VILA GUILHERME;1;4.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
8782;230111;I;0.10;1.50;18/03/1999 00:00;741;ALVES CARDOSO, R;242;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
11114;220282;I;0.08;1.50;26/09/1998 00:00;744;MANOEL DUARTE, R;105;NULL;CV;CASA VERDE / CACHOEIRINHA;1;6.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9955;210048;I;0.10;1.50;26/09/1998 00:00;788;ALMEIDA MAIA, R;78;NULL;ST;SANTANA / TUCURUVI;1;2.00;8.50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9069;230249;I;0.08;1.50;26/09/1998 00:00;789;ALMEIDA MERCES, R;123;NULL;JT;TREMEMBÉ / JAÇANÃ;1;2.00;6.20;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9076;230250;I;0.08;1.50;13/09/2011 00:00;789;ALMEIDA MERCES, R;231;NULL;JT;TREMEMBÉ / JAÇANÃ;1;2.00;6.20;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
16909;420316;II;0.10;3.70;01/03/2011 00:00;792;ALMEIDA PORTO, R PROF;44;NULL;IP;IPIRANGA;1;0.00;10.00;1;NULL;NULL;0;1;2;0;0;NULL;0;0;NULL;NULL
3657;312827;I;0.10;1.50;18/03/1999 00:00;798;ALMERIA, R;631;NULL;PE;PENHA;1;6.00;5.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2646;311814;II;0.10;3.70;18/03/1999 00:00;798;ALMERIA, R;203;NULL;PE;PENHA;1;0.00;7.00;0;1.40;NULL;0;1;2;0;1;NULL;0;0;NULL;NULL
2647;311815;I;0.10;1.50;18/03/1999 00:00;798;ALMERIA, R;478;NULL;PE;PENHA;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
12522;221684;I;0.10;0.90;29/05/1999 00:00;804;ALMOTACEL, R;1240;NULL;FO;FREGUESIA / BRASILÂNDIA;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8737;230089;I;0.08;1.50;26/09/1998 00:00;812;ALONSO PERES, R;808;NULL;MG;VILA MARIA / VILA GUILHERME;1;2.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
8738;230091;II;0.10;3.70;29/09/1998 00:00;812;ALONSO PERES, R;291;NULL;MG;VILA MARIA / VILA GUILHERME;1;2.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
8739;230092;II;0.10;3.70;26/09/1998 00:00;812;ALONSO PERES, R;181;NULL;MG;VILA MARIA / VILA GUILHERME;1;2.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
4929;300502;I;0.10;1.40;18/03/1999 00:00;818;ALPINOPOLIS, R;90;NULL;GU;GUAIANASES;1;6.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25552;500110;I;0.10;1.50;26/09/1998 00:00;823;JOAO DO ROSARIO, R FREI;597;ENTRE ANTONIO S. ROCHA X;AD;CIDADE ADEMAR;1;1.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25553;500112;I;0.10;1.50;26/09/1998 00:00;823;JOAO DO ROSARIO, R FREI;812;ENTRE GUIOMAR B. SILVA X;AD;CIDADE ADEMAR;1;2.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
14373;431511;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;791;NULL;AF;ARICANDUVA;1;4.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14374;431512;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;713;NULL;AF;ARICANDUVA;1;0.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14375;431513;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;651;NULL;AF;ARICANDUVA;1;0.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14380;431514;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;465;NULL;AF;ARICANDUVA;1;2.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14381;431515;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;339;NULL;AF;ARICANDUVA;1;4.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14382;431516;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;126;NULL;AF;ARICANDUVA;1;4.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14383;431517;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;40;NULL;AF;ARICANDUVA;1;2.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14410;431541;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;895;NULL;AF;ARICANDUVA;1;4.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
13695;432152;I;0.10;1.50;18/03/1999 00:00;841;ALTO BELO, R;537;NULL;AF;ARICANDUVA;1;0.00;12.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
3618;312787;II;0.10;3.70;18/03/1999 00:00;845;ALTO GARCAS, R;630;NULL;PE;PENHA;2;0.00;11.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
3619;312788;II;0.10;3.70;18/03/1999 00:00;845;ALTO GARCAS, R;297;NULL;PE;PENHA;2;0.00;11.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;313554;NULL
17107;522279;I;0.08;1.50;18/03/1999 00:00;848;ALUISIO MARQUES, R ENG;57;NULL;CL;CAMPO LIMPO;1;2.00;5.00;1;0.90;NULL;0;1;2;0;0;NULL;0;0;NULL;NULL
24647;501142;II;0.10;3.70;18/03/1999 00:00;852;ALVARENGA, ES DO;108;NULL;AD;CIDADE ADEMAR;1;4.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
24648;501143;II;0.11;3.80;18/03/1999 00:00;852;ALVARENGA, ES DO;203;NULL;AD;CIDADE ADEMAR;1;5.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
13566;432320;I;0.08;1.50;05/04/2011 00:00;870;MANUEL DE AVITA, R;39;39/40;VP;VILA PRUDENTE / SAPOPEMBA;1;1.00;5.00;1;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
15265;430515;II;0.10;3.70;18/03/1999 00:00;885;ALVARO DO VALE, R;415;NULL;IP;IPIRANGA;1;0.00;11.00;1;NULL;NULL;1;3;2;0;0;NULL;0;0;NULL;NULL
28287;100084;I;0.08;1.50;30/03/2012 00:00;890;ALVARO GUERRA, R PROF;NULL;SPU  4A/6440;PI;PINHEIROS;1;0.00;5.95;0;NULL;NULL;0;1;0;0;0;NULL;0;0;NULL;Diario Oficil 30/03/2012, pagina 29
28305;100083;I;0.08;1.50;30/03/2012 00:00;890;ALVARO GUERRA, R PROF;59;NULL;PI;PINHEIROS;1;0.00;5.95;0;NULL;NULL;0;1;0;0;0;NULL;0;0;NULL;Diario Oficil 30/03/2012, pagina 29
8710;230033;I;0.08;1.50;26/09/1998 00:00;896;ALVARO MACHADO PEDROSA, AV;442;NULL;ST;SANTANA / TUCURUVI;1;3.00;6.80;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
28942;330375;II;0.10;3.70;01/03/2011 00:00;906;ALVARO RAMOS, AV;NULL;16 metros do pc da R Conselheiro Cotegipe;MO;MOOCA;2;4.00;10.60;0;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
25749;500077;II;0.10;3.70;26/09/1998 00:00;911;JOSE FUGULIN, R;376;SAO CANUTO X JOAQUIM P. G;SA;SANTO AMARO;2;2.00;11.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
25750;500078;II;0.10;3.70;26/09/1998 00:00;911;JOSE FUGULIN, R;5;ENTRE JOAO CANDIDO X ZIKE;SA;SANTO AMARO;2;3.00;11.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
676;320388;I;0.08;1.50;02/03/2011 00:00;917;ALVES DE ALMEIDA, R;1114;NULL;AF;ARICANDUVA;1;4.00;7.00;1;1.50;NULL;0;1;1;0;0;NULL;1;0;NULL;LARGURA DA OUTRA CALÇADA = 1.50
3590;312757;I;0.10;1.50;18/03/1999 00:00;923;ALVES PEDROSO, R PROF;393;NULL;PE;PENHA;1;6.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
3591;312758;I;0.10;1.50;18/03/1999 00:00;923;ALVES PEDROSO, R PROF;517;NULL;PE;PENHA;1;3.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
