id_local;local;subprefeitura;distrito;latitude;longitude
1161;NACOES UNIDAS, AV DAS - (N 21344 - C.B/INT  BRASSINTER);SANTO AMARO;CAMPO GRANDE;-23,668838;-46,705079
1162;NACOES UNIDAS, AV DAS - (N 21345 - INT/C.B - PRÓX EMPRESA TOLEDO);SANTO AMARO;CAMPO GRANDE;-23,668719;-46,704641
1163;NACOES UNIDAS, AV DAS - (N 21102 - VAN LEER  C.BCO/INT);SANTO AMARO;CAMPO GRANDE;-23,667037;-46,705668
1164;NACOES UNIDAS, AV DAS - (N 20983 - INT/C.B);SANTO AMARO;CAMPO GRANDE;-23,665936;-46,706833
1165;NACOES UNIDAS, AV DAS x CRISTALINO ROLIM DE FREITAS, R;SANTO AMARO;CAMPO GRANDE;-23,667477;-46,705417
1166;FRANCISCO DE SOUSA, PC DOM - (N 540 - ENTRADA SP  GOLF CLUB);SANTO AMARO;CAMPO GRANDE;-23,660572;-46,704205
1168;SABARA, AV NSRA DO x GERALDO SANTANA, AV SARG x JOSE MARIA PINTO, R TTE;SANTO AMARO;CAMPO GRANDE;-23,663462;-46,691385
1169;SABARA, AV NSRA DO x SOCRATES, R x DANAIDES, R;SANTO AMARO;CAMPO GRANDE;-23,662363;-46,692596
1170;SABARA, AV NSRA DO x CONTENDAS, PC x PAJAU, R;SANTO AMARO;CAMPO GRANDE;-23,661019;-46,694162
1171;SABARA, AV NSRA DO x BEIJUI, R;SANTO AMARO;CAMPO GRANDE;-23,667583;-46,689792
1172;SABARA, AV NSRA DO - (N 1350 - ALCINDO ROCHA CAMPOS, PÇ);SANTO AMARO;CAMPO GRANDE;-23,666482;-46,690202
1173;SABARA, AV NSRA DO x MOACIR SIMOES DA ROCHA, R x JUMIRIM, R;SANTO AMARO;CAMPO GRANDE;-23,666413;-46,690153
1174;SABARA, AV NSRA DO x ALBERTO DE ZAGOTTIS, AV ENG x LOURIVAL ALVES DE SOUZA, AV SARG;SANTO AMARO;CAMPO GRANDE;-23,663018;-46,691929
1175;PINEDO, AV DE - (N 596);SOCORRO;SOCORRO;-23,67041;-46,714919
1176;ATLANTICA, AV x OLIVIA GUEDES PENTEADO, R x PONTE DE CORONADOS, PC;SOCORRO;SOCORRO;-23,66894;-46,712104
1177;ATLANTICA, AV x AMARO LUZ, R x MAURO PAES DE ALMEIDA, R DR;SOCORRO;SOCORRO;-23,669801;-46,712151
1178;ATLANTICA, AV x RIO BONITO, AV DO x JOAO DE BARROS, AV;SOCORRO;SOCORRO;-23,675656;-46,712249
1180;OLIVIA GUEDES PENTEADO, R - (N 1045);SOCORRO;SOCORRO;-23,675593;-46,708201
1181;OLIVIA GUEDES PENTEADO, R - (N 731 - R. EUCLIDES  DA CUNHA);SOCORRO;SOCORRO;-23,67363;-46,709378
1182;ATLANTICA, AV x SOCORRO, R NSRA DO;SOCORRO;SOCORRO;-23,671148;-46,712229
1183;SOCORRO, R NSRA DO x MAURO PAES DE ALMEIDA, R DR;SOCORRO;SOCORRO;-23,670874;-46,712771
1184;ATLANTICA, AV x INOCENTES, R DOS;SOCORRO;SOCORRO;-23,672657;-46,712113
1185;OLIVIA GUEDES PENTEADO, R - (N 941 - SERPRO);SOCORRO;SOCORRO;-23,674774;-46,708647
1188;NACOES UNIDAS, AV DAS - (N 21732 - C.B/INT - SANDVIK);SANTO AMARO;CAMPO GRANDE;-23,671843;-46,702715
1189;NACOES UNIDAS, AV DAS x ROSA GALVAO BUENO TRIGUEIRINHO, R;SANTO AMARO;CAMPO GRANDE;-23,671876;-46,702018
1190;NACOES UNIDAS, AV DAS - (N 22540 - 22665-SP  MARKET AMBOS SENTIDOS);SANTO AMARO;CAMPO GRANDE;-23,678897;-46,696642
1191;NACOES UNIDAS, AV DAS x OCTALLES MARCONDES FERREIRA, AV;SANTO AMARO;CAMPO GRANDE;-23,67512;-46,699552
1192;NACOES UNIDAS, AV DAS x GURIU, R;SANTO AMARO;CAMPO GRANDE;-23,673958;-46,700563
1193;DUPRAT, R BR DE x CARLOS GOMES, R x BORBA GATO, R;SANTO AMARO;SANTO AMARO;-23,655085;-46,70155
1194;TREZE DE MAIO, LG - (N 454 - C156);SANTO AMARO;SANTO AMARO;-23,653902;-46,70672
1195;TREZE DE MAIO, LG x AMARO, AL STO x JOSE MARIA, AV PDE - (CF);SANTO AMARO;SANTO AMARO;-23,653833;-46,706721
1196;BANDEIRA DE MELLO, R DESEM x CARLOS GOMES, R;SANTO AMARO;SANTO AMARO;-23,653125;-46,70167
1197;JOAO ALFREDO, R x LEONIDAS, R S;SANTO AMARO;SANTO AMARO;-23,657981;-46,701996
1198;AMARO, AL STO x ROBERTO A. DE CARVALHO FILHO, R GAL;SANTO AMARO;SANTO AMARO;-23,655993;-46,706553
1199;ADOLFO PINHEIRO, AV x MANUEL BORBA, R x DELMIRO SAMPAIO, R VOL;SANTO AMARO;SANTO AMARO;-23,652356;-46,705824
1200;JOAO ALFREDO, R x IGUATINGA, R;SANTO AMARO;SANTO AMARO;-23,658618;-46,703196
1201;MATRIZ, R DA x PAULO EIRO, R;SANTO AMARO;SANTO AMARO;-23,654606;-46,707252
1202;ISABEL SCHMIDT, R - (N 411);SANTO AMARO;SANTO AMARO;-23,651803;-46,70259
1204;BONNEVILLE, LG x AMARO, AL STO;SANTO AMARO;SANTO AMARO;-23,658511;-46,705808
1205;CARLOS GOMES, R - (N 754 - CENTER SUL);SANTO AMARO;SANTO AMARO;-23,654754;-46,701509
1206;SUSANA RODRIGUES, R x BRASILIO LUZ, R;SANTO AMARO;SANTO AMARO;-23,657554;-46,706928
1207;ATLANTICA, AV x EDSON REGIS, R x MAR DEL PLATA, R;SOCORRO;SOCORRO;-23,680439;-46,713276
1208;ATLANTICA, AV - (N 2084 - C/B E B/C  R. PRIMO TISSELI);SOCORRO;SOCORRO;-23,684718;-46,714608
1209;ATLANTICA, AV - (N 2063 - B/C);SOCORRO;SOCORRO;-23,684339;-46,714437
1211;ATLANTICA, AV x ARTHUR CORDEIRO, AV DR;SOCORRO;SOCORRO;-23,685667;-46,714381
1214;ATLANTICA, AV x PAINEIRAS, R DAS;SOCORRO;SOCORRO;-23,67934;-46,712568
1215;RIO BONITO, AV DO x BERNA, AV;SOCORRO;SOCORRO;-23,683323;-46,703612
1216;RIO BONITO, AV DO x IPANEMA, AV;SOCORRO;SOCORRO;-23,679996;-46,70619
1217;RIO BONITO, AV DO x OSCAR FERNANDES, R;SOCORRO;SOCORRO;-23,685393;-46,702659
1218;NACOES UNIDAS, AV DAS - (N 22413 - ALT. Nº 22463));SANTO AMARO;CAMPO GRANDE;-23,676645;-46,697968
1220;NACOES UNIDAS, AV DAS x INTERLAGOS, AV x MIGUEL YUNES, R;SANTO AMARO;CAMPO GRANDE;-23,684141;-46,691843
1221;INTERLAGOS, AV - (N 4455 - SAIDA AVON);SANTO AMARO;CAMPO GRANDE;-23,685651;-46,693021
1222;NACOES UNIDAS, AV DAS - (N 23343 - CASA E  CONSTRUCAO);SANTO AMARO;CAMPO GRANDE;-23,683938;-46,69179
1223;NACOES UNIDAS, AV DAS x JAIME DE OLIVEIRA SOUZA, R - (N 22532);SANTO AMARO;CAMPO GRANDE;-23,681666;-46,693769
1224;ATLANTICA, AV - (N 2447 - PARADA NICOLAU);SOCORRO;SOCORRO;-23,690373;-46,714618
1227;ATLANTICA, AV x LEONARDO DE FASSIO, R x VELHO MONJOLO, R;SOCORRO;SOCORRO;-23,692674;-46,714649
1228;ATLANTICA, AV x NICOLAU ARANHA PACHECO, PC;SOCORRO;SOCORRO;-23,689803;-46,714542
1229;PEDRO FRAZAO DE BRITO, R x INACIO CUNHA LEME, AV x FELIX PEREIRA DA ROCHA, R;SOCORRO;SOCORRO;-23,690312;-46,711989
1230;RIO BONITO, AV DO x HIROSHI SHIOZAWA, PC x DANTON JOBIM, AV x JULIANO, R CEL;SOCORRO;SOCORRO;-23,692511;-46,70158
1231;LAUZANE, R x NEUCHATEL, R;SOCORRO;SOCORRO;-23,688915;-46,704326
1232;RIO BONITO, AV DO - (N 1963);SOCORRO;SOCORRO;-23,689958;-46,701577
1233;RIO BONITO, AV DO x LUIS ARROBAS MARTINS, R DR;SOCORRO;SOCORRO;-23,687184;-46,702081
1234;RIO BONITO, AV DO x NEUCHATEL, R x GUIDO BONI, PC;SOCORRO;SOCORRO;-23,688408;-46,701779
1235;INTERLAGOS, AV x JOAO PAULO DA SILVA, AV;SOCORRO;CIDADE DUTRA;-23,693027;-46,698625
1236;INTERLAGOS, AV x JOSE SALLES, R ENG;SOCORRO;CIDADE DUTRA;-23,692431;-46,698454
1237;INTERLAGOS, AV x ANGELO BADA, R;SOCORRO;CIDADE DUTRA;-23,690958;-46,698057
1238;ATLANTICA, AV - (N 3686 - BOMBEIROS  R.JOAQUIM TELES);SOCORRO;SOCORRO;-23,69885;-46,715132
1239;ATLANTICA, AV x MELLO E SOUZA, PC PROF x TRASYBULO P. DE ALBUQUERQUE, R;SOCORRO;SOCORRO;-23,701651;-46,71492
1240;INTERLAGOS, AV x RIO BONITO, AV DO;SOCORRO;CIDADE DUTRA;-23,698694;-46,700812
1241;INTERLAGOS, AV x ANTONIO BARBOSA DA S. SANDOVAL, AV;SOCORRO;SOCORRO;-23,69561;-46,699888
1242;ATLANTICA, AV x BERTA WAITMAN, AV;SOCORRO;SOCORRO;-23,706865;-46,713008
1243;"ATLANTICA, AV - (N 4457 - ATLANTIMAR  R.BERTA WAITMAN "" II "")";SOCORRO;SOCORRO;-23,707057;-46,712942
1244;INTERLAGOS, AV x MOSCOU, PC x JANGADEIRO, AV DO x MAHATMA GANDHI, R;SOCORRO;CIDADE DUTRA;-23,70555;-46,702649
1245;TEOTONIO VILELA, AV SEN x JOSE GARZOTTI, R PDE;SOCORRO;CIDADE DUTRA;-23,710255;-46,699458
1246;TEOTONIO VILELA, AV SEN x JANGADEIRO, AV DO;SOCORRO;CIDADE DUTRA;-23,706461;-46,700426
1249;JANGADEIRO, AV DO - (N 378);SOCORRO;CIDADE DUTRA;-23,707391;-46,698879
1250;JANGADEIRO, AV DO - (N 489);SOCORRO;CIDADE DUTRA;-23,70743;-46,69876
1251;ATLANTICA, AV x ALCINDO FERREIRA, AV x GOMES PEDROSA, R;SOCORRO;CIDADE DUTRA;-23,714183;-46,708169
1252;ATLANTICA, AV x PAPINI, AV PROF;SOCORRO;CIDADE DUTRA;-23,714976;-46,706785
1253;ATLANTICA, AV x DOMENICO LAURO, R;SOCORRO;CIDADE DUTRA;-23,716945;-46,704811
1254;PAPINI, AV PROF x CAMBUCI DO VALE, R x HILARIO FREIRE, R DR;SOCORRO;CIDADE DUTRA;-23,713504;-46,705458
1255;TEOTONIO VILELA, AV SEN x OUTEIRO, R NSRA DO x PAULO DE BARROS WHITAKER, R DR;SOCORRO;CIDADE DUTRA;-23,713773;-46,698557
1256;TEOTONIO VILELA, AV SEN - (N 1250);SOCORRO;CIDADE DUTRA;-23,712353;-46,698691
1258;ATLANTICA, AV x TEOTONIO VILELA, AV SEN;SOCORRO;CIDADE DUTRA;-23,717507;-46,699232
1261;INTERLAGOS, AV x ENZO FERRARI, PC;SOCORRO;CIDADE DUTRA;-23,701177;-46,701473
1262;RIO BONITO, AV DO x ANTONIO BARBOSA DA S. SANDOVAL, AV;SOCORRO;SOCORRO;-23,694995;-46,701502
1264;RUBENS MONTANARO DE BORBA, AV - (N 843 - CRECHE 552);SOCORRO;CIDADE DUTRA;-23,713535;-46,691415
1265;FREDERICO RENE DE JAEGHER, R x UIRAPURU, R;SOCORRO;CIDADE DUTRA;-23,722314;-46,707371
1266;FREDERICO RENE DE JAEGHER, R - (N 1323);SOCORRO;CIDADE DUTRA;-23,72259;-46,708075
1267;FREDERICO RENE DE JAEGHER, R - (N 213 - R. CASSIANO DOS SANTOS);SOCORRO;CIDADE DUTRA;-23,719026;-46,701187
1268;FREDERICO RENE DE JAEGHER, R x JABURUNA, R x AFONSO DUARTE, R;SOCORRO;CIDADE DUTRA;-23,718977;-46,705474
1269;FREDERICO RENE DE JAEGHER, R - (N 744);SOCORRO;CIDADE DUTRA;-23,719033;-46,705386
1270;TEOTONIO VILELA, AV SEN x FREDERICO RENE DE JAEGHER, R x PERO RODRIGUES, PC;SOCORRO;CIDADE DUTRA;-23,718506;-46,698871
1271;TEOTONIO VILELA, AV SEN x JOAO GOULART, AV PRES;SOCORRO;CIDADE DUTRA;-23,719805;-46,698122
1272;TEOTONIO VILELA, AV SEN - (N 2243 - B/C);SOCORRO;CIDADE DUTRA;-23,720116;-46,697961
1274;JOAO GOULART, AV PRES x JEQUIRITUBA, R x MANUEL CALDEIRA, R;SOCORRO;CIDADE DUTRA;-23,722;-46,691588
1275;TEOTONIO VILELA, AV SEN x OSCAR NELSON, R x REGINA MESTRE ALONSO, R;SOCORRO;CIDADE DUTRA;-23,734893;-46,699332
1276;TEOTONIO VILELA, AV SEN - (N 3161 - R. LOUREIRO ROSA);SOCORRO;CIDADE DUTRA;-23,728085;-46,698989
1277;TEOTONIO VILELA, AV SEN x BERNARDINO DALLECIO, R x TSUNEO HATA, R;SOCORRO;CIDADE DUTRA;-23,728335;-46,699169
1279;TEOTONIO VILELA, AV SEN - (ACESSO AV. DONA BELMIRA MARIN);SOCORRO;CIDADE DUTRA;-23,733033;-46,698249
1280;BELMIRA MARIN, AV DONA x MAMONEIRA, R;SOCORRO;CIDADE DUTRA;-23,733866;-46,696161
1281;BELMIRA MARIN, AV DONA x LERI SANTOS, R x GRANDE SAO PAULO, AV;SOCORRO;GRAJAU;-23,735912;-46,694621
1282;BELMIRA MARIN, AV DONA x OSCAR BARRETO FILHO, R PROF;SOCORRO;GRAJAU;-23,736867;-46,693604
1283;BELMIRA MARIN, AV DONA x ROSALIA IANNINI CONDE, AV;SOCORRO;GRAJAU;-23,739331;-46,691521
1286;TEOTONIO VILELA, AV SEN - (N 4552 - C/B);SOCORRO;CIDADE DUTRA;-23,739279;-46,701731
1287;TEOTONIO VILELA, AV SEN x HILARIO ASCABUSI, R x RUBEM SOUTO DE ARAUJO, R x CANTAURA, R;SOCORRO;CIDADE DUTRA;-23,745199;-46,707181
1288;TEOTONIO VILELA, AV SEN x VITOR LIMA BARRETO, R;SOCORRO;CIDADE DUTRA;-23,747943;-46,70822
1290;TEOTONIO VILELA, AV SEN x CARLOS OBERHUBER, AV;SOCORRO;CIDADE DUTRA;-23,741186;-46,705831
1291;FRANCESCO BARTOLOZZI, R x LAGOA DA TOCHA, R;SOCORRO;GRAJAU;-23,745554;-46,704305
1292;ACOR, R x ROQUE DO PARAGUACU, R S x LAGOA DA TOCHA, R;SOCORRO;CIDADE DUTRA;-23,742537;-46,702442
1294;BELMIRA MARIN, AV DONA x ISABEL AGUIAR DE CAMPOS, R - (N 1616);SOCORRO;GRAJAU;-23,742417;-46,691913
1295;TEOTONIO VILELA, AV SEN - (PROX.ES.MENDES*B/C);SOCORRO;CIDADE DUTRA;-23,752335;-46,710679
1296;MENDES, ES DOS - (PASSAGEM DE NIVEL FEPASA);SOCORRO;CIDADE DUTRA;-23,755137;-46,709757
1297;TEOTONIO VILELA, AV SEN - (N 5928 - C/B);SOCORRO;CIDADE DUTRA;-23,74544;-46,707271
1298;TEOTONIO VILELA, AV SEN x MENDES, ES DOS;SOCORRO;CIDADE DUTRA;-23,752024;-46,710562
1299;TEOTONIO VILELA, AV SEN x QUINTA DE SAO FRANCISCO, R;SOCORRO;CIDADE DUTRA;-23,740485;-46,704348
1301;TEOTONIO VILELA, AV SEN x BALNEARIO SAO JOSE, R;PARELHEIROS;PARELHEIROS;-23,763789;-46,716357
1303;TEOTONIO VILELA, AV SEN x RUBEN DARIO, R;PARELHEIROS;PARELHEIROS;-23,766382;-46,716894
1305;TEOTONIO VILELA, AV SEN - (ACESSO A AV. PAULO GUILGER REIMBERG);SOCORRO;CIDADE DUTRA;-23,76744;-46,717207
1306;PAULO GUILGUER REIMBERG, AV - (N 571 - PROX. R. PLEIADES);PARELHEIROS;PARELHEIROS;-23,770782;-46,713085
1307;PAULO GUILGUER REIMBERG, AV x PLEIADES, R DAS;PARELHEIROS;PARELHEIROS;-23,771202;-46,712584
1308;TEOTONIO VILELA, AV SEN x SATELITE ARIEL, R - (N 8613);PARELHEIROS;PARELHEIROS;-23,771619;-46,718964
1309;PAULO GUILGUER REIMBERG, AV x CONSTELACAO DO CARANGUEJO, R;SOCORRO;GRAJAU;-23,773956;-46,70688
1312;AMARO ALVES DO ROSARIO, R - (N 124 - R. FORTE DO  GUARA);PARELHEIROS;PARELHEIROS;-23,783175;-46,713463
1313;PENHA BRASIL, AV GAL x ROBERTO AFLALO, AV ARQ;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,451021;-46,676201
1314;INAJAR DE SOUZA, AV - (N 6300 - B/C  -  PROX. R. PAULO PINTO DA SILVEIRA);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,454304;-46,675398
1315;CANTIDIO SAMPAIO, AV DEP x CRUZ DA CONCEICAO, R STA;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,459321;-46,686005
1316;CANTIDIO SAMPAIO, AV DEP x MANUEL HONORATO, R PDE x CARLOS MARIGHELLA, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,463498;-46,681273
1317;CANTIDIO SAMPAIO, AV DEP x SILVIO BUENO PERUCHE, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,465199;-46,679426
1318;PENHA BRASIL, AV GAL x GONCALO DO ABAETE, R S;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,459514;-46,674421
1319;CANTIDIO SAMPAIO, AV DEP - (N 1661 - PROX. R. PEREZ PRADO);FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,463599;-46,681021
1320;PENHA BRASIL, AV GAL x AGENOR ALVES MEIRA, R - (N 1929);FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,458046;-46,675442
1321;INAJAR DE SOUZA, AV x DEIA DE CAMPOS LEMOS, R - (N 3535);CASA VERDE / CACHOEIRINHA;BRASILANDIA;-23,462484;-46,672792
1322;INAJAR DE SOUZA, AV x PENHA BRASIL, AV GAL;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,459925;-46,672834
1323;PENHA BRASIL, AV GAL - (N 920 - 1255  -  PROX. R. MASSAO WATANABE);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,463887;-46,668283
1324;JOAO PAULO I, AV x IPAMERI, R x ORLANDO GARCIA DA SILVEIRA, AV PDE;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,472038;-46,682876
1325;PAULO GARCIA AQUILINE, R x JOSE DA NATIVIDADE SALDANHA, AV x ANTONIO TRAJANO, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,46951;-46,686091
1326;ORLANDO GARCIA DA SILVEIRA, AV PDE x ARCADISMO, R DO;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,471004;-46,680981
1327;CARLOS MARIA MONTEIRO, R x CAIAPE, R x USINAS, R DAS;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,470264;-46,683829
1328;JOAO PAULO I, AV x RUI DE MORAIS APOCALIPSE, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,473568;-46,684313
1329;CANTIDIO SAMPAIO, AV DEP x HENRY CHARLES POTEL, R x SPENCER VAMPRE, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,469712;-46,676875
1330;CANTIDIO SAMPAIO, AV DEP x ORLANDO GARCIA DA SILVEIRA, AV PDE x CAMPO REDONDO, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,46708;-46,678866
1332;HENRY CHARLES POTEL, R x LUIS JOSE JUNQUEIRA FREIRE, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,47365;-46,678702
1333;HENRY CHARLES POTEL, R x EMILIO KEMP, R x CARLOS WESLY, R REV;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,473882;-46,678798
1334;CANTIDIO SAMPAIO, AV DEP - (N 532 - PROX. R. HIRAN PINTO DA SILVA);FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,471804;-46,674106
1335;INAJAR DE SOUZA, AV x JOSE PEDRO D´ORO, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,466625;-46,670508
1336;PENHA BRASIL, AV GAL x JOSE PEDRO D´ORO, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,466851;-46,668929
1337;INAJAR DE SOUZA, AV x MARINA LEMOS DE ABREU, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,473637;-46,669978
1338;INAJAR DE SOUZA, AV x ITUPAVA, R x CESARIO VERDE, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,469824;-46,670765
1340;CANTIDIO SAMPAIO, AV DEP x ROSSIO DO CARMO, R x FERNANDO FERRARI, R DEP;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,473644;-46,6705
1341;INAJAR DE SOUZA, AV - (N 4750 - C/B - PX. R.JULIAO F.DA SILVA);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,479165;-46,673164
1342;INAJAR DE SOUZA, AV - (N 4750 - B/C -PX. R.JULIAO F.DA SILVA - **);FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,471156;-46,670328
1344;INAJAR DE SOUZA, AV x JERONIMO DE ANDRADE, AV;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,467966;-46,669987
1345;PENHA BRASIL, AV GAL x PARADA PINTO, AV - (N 266);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,47048;-46,665598
1346;PARADA PINTO, AV x PATIS, R DOS;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,468877;-46,663311
1347;PENHA BRASIL, AV GAL x JERONIMO DE ANDRADE, AV x AFONSO LOPES VIEIRA, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,468282;-46,667915
1348;FERNANDO PESSOA, R x GOMES LEAL, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,466738;-46,664023
1350;PARADA PINTO, AV x AGUA PRETA, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,46977;-46,660008
1351;DIOGO DE ORDONHES, R x VINTE E DOIS DE AGOSTO, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,467799;-46,659798
1352;ITABERABA, AV - (N 3110 - PROX. R. CATOLÂNDIA);FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,481582;-46,683091
1353;ITABERABA, AV x JOAO LAURIANO, R MONS;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,478033;-46,682321
1355;ITABERABA, AV x HENRY CHARLES POTEL, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,476898;-46,680314
1356;ITABERABA, AV x INACIO XAVIER DE CARVALHO, R;FREGUESIA / BRASILÂNDIA;BRASILANDIA;-23,476451;-46,675004
1357;INAJAR DE SOUZA, AV x JOSE GONCALVES PIRES, R x EDGAR DOS REIS SAMPAIO, R x JOSE BALDUINO, PC;CASA VERDE / CACHOEIRINHA;FREGUESIA DO O;-23,48207;-46,675888
1358;ITABERABA, AV x BUENO DOS REIS, R PROF x MANOEL ALEXANDRE DA SILVA, PC;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,477302;-46,67726
1359;ITABERABA, AV x MARIO DE LIMA, R;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,476735;-46,675449
1360;EMILIO CARLOS, AV DEP x JOAO MARCELINO BRANCO, AV;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,476464;-46,670565
1361;INAJAR DE SOUZA, AV x EMILIO CARLOS, AV DEP x VILELA JUNIOR, R BRIG;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,479881;-46,673083
1362;EMILIO CARLOS, AV DEP x EDSON ANDRADE SILVA, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,477652;-46,671383
1363;INAJAR DE SOUZA, AV x VITO OSVALDO SAPONARA, R x EDSON ANDRADE SILVA, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,476524;-46,672577
1364;INAJAR DE SOUZA, AV x ITABERABA, AV x CANTIDIO SAMPAIO, AV DEP;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,4741;-46,670174
1365;INAJAR DE SOUZA, AV x OSWALDO BARBOSA, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,475549;-46,671275
1366;ITABERABA, AV - (N 5083 - R. FRANCISCO CALADO);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,474085;-46,670132
1367;INAJAR DE SOUZA, AV - (N 3700 - PARADA DIAS DE BARROS);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,483535;-46,678649
1369;EMILIO CARLOS, AV DEP x EDMUNDO KRUG, R x ANTONIO SARKIS, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,481012;-46,673085
1370;INAJAR DE SOUZA, AV x EDMUNDO KRUG, R x MORATO DE OLIVEIRA, R;CASA VERDE / CACHOEIRINHA;FREGUESIA DO O;-23,481176;-46,674138
1371;INAJAR DE SOUZA, AV x LIBERATO BATISTA BUENO, R;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,474957;-46,670468
1372;IMIRIM, AV x PARADA PINTO, AV x EMILIO CARLOS, AV DEP x ITABERABA, AV;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,474083;-46,6673
1373;IMIRIM, AV x FRANKLIN DO AMARAL, R x JOAO MARCELINO BRANCO, AV x LIONS CLUBE-IMIRIM, PC;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,476135;-46,663223
1374;IMIRIM, AV - (N 4454 - 4550 - R.  VALQUIRIA);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,474846;-46,665674
1375;IMIRIM, AV - (N 3830 - PROX. R. ALBERTO DO REGO RANGEL);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,478863;-46,662329
1378;INAJAR DE SOUZA, AV - (N 1917 - B/C - PROX. R. MARIO MALDONADO);CASA VERDE / CACHOEIRINHA;LIMAO;-23,489196;-46,68468
1379;INAJAR DE SOUZA, AV x CATANDUVAS DO SUL, R x JOAO LOURENCO DE ARAUJO, R;CASA VERDE / CACHOEIRINHA;LIMAO;-23,48739;-46,682566
1380;INAJAR DE SOUZA, AV - (N 1942 - C/B - PROX. R. MARIO MALDONADO);CASA VERDE / CACHOEIRINHA;LIMAO;-23,491776;-46,685172
1381;EMILIO CARLOS, AV DEP x MIGUEL GUSTAVO, R;CASA VERDE / CACHOEIRINHA;LIMAO;-23,489973;-46,675457
1382;INAJAR DE SOUZA, AV x IMARUI, R;CASA VERDE / CACHOEIRINHA;FREGUESIA DO O;-23,482876;-46,677509
1384;INAJAR DE SOUZA, AV x DELFIM MOREIRA, R x JOSE MACHADO, R CAP x JOSE CARLOS NOGUEIRA, R REV;CASA VERDE / CACHOEIRINHA;FREGUESIA DO O;-23,484554;-46,680281
1385;INAJAR DE SOUZA, AV x SAO LUIS, R BR DE;CASA VERDE / CACHOEIRINHA;FREGUESIA DO O;-23,483494;-46,678702
1386;INAJAR DE SOUZA, AV x PAULO FERNANDES DE BARROS, R MONS - (N 3028);CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,482042;-46,676608
1387;EMILIO CARLOS, AV DEP x JOAO DOS SANTOS ABREU, AV;CASA VERDE / CACHOEIRINHA;CACHOEIRINHA;-23,482223;-46,673112
