Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;GETs;DETs; ID_1 ; ID_2 ;Via_ou_Eix;Trecho_Iní;Trecho_Fim;Sentido; Extensão_E ;Horário;Região;Início_Ope
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;0;0;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711042;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;930;930;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711019;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;0;0;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711020;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;3500;3950;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711021;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;3600;3650;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711022;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;2640;2640;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711023;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;0;0;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711024;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;1690;1690;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711025;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;0;0;1690;1690;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711025;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV CDSSA ELISABETH DE ROBIANO;063711;06371;5;0;434;436;AV;CDSSA;;ELISABETH DE ROBIANO;SG063711038;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV PRES CASTELO BRANCO;045616;04561;0;0;0;0;AV;PRES;;CASTELO BRANCO;SG045616001;Arterial I;MB;TT; 500 ; 2 ;Av. Pres. Castelo Branco / Av. Condessa Elisabeth de Robiano (Marginal Tietê);Ponte das Bandeiras;Ponte Aricanduva;Ayrton Senna; 7.70 ;2ª a 6ª das 17-20h;Leste;2013.06.17
AV DAS NACOES UNIDAS;062383;06238;20177;20177;0;0;AV;;DAS;NACOES UNIDAS;SG062383047;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383048;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383049;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383189;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383190;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383191;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383192;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383193;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383194;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383195;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383050;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383051;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383052;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383053;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;21621;21735;0;0;AV;;DAS;NACOES UNIDAS;SG062383054;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;21883;21927;0;0;AV;;DAS;NACOES UNIDAS;SG062383055;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22069;22069;0;0;AV;;DAS;NACOES UNIDAS;SG062383056;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22109;22215;0;0;AV;;DAS;NACOES UNIDAS;SG062383057;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383058;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383059;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;20727;20727;0;0;AV;;DAS;NACOES UNIDAS;SG062383060;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;20885;21113;0;0;AV;;DAS;NACOES UNIDAS;SG062383061;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;21313;21313;0;0;AV;;DAS;NACOES UNIDAS;SG062383062;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;20728;21344;AV;;DAS;NACOES UNIDAS;SG062383063;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;21476;22178;AV;;DAS;NACOES UNIDAS;SG062383064;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383065;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;22428;22436;AV;;DAS;NACOES UNIDAS;SG062383066;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;22438;22462;AV;;DAS;NACOES UNIDAS;SG062383067;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;22464;22540;AV;;DAS;NACOES UNIDAS;SG062383068;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;22532;22532;AV;;DAS;NACOES UNIDAS;SG062383069;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22285;22317;0;0;AV;;DAS;NACOES UNIDAS;SG062383070;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22319;22413;0;0;AV;;DAS;NACOES UNIDAS;SG062383071;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22613;22705;0;0;AV;;DAS;NACOES UNIDAS;SG062383072;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;22707;23043;0;0;AV;;DAS;NACOES UNIDAS;SG062383073;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;23223;23343;0;0;AV;;DAS;NACOES UNIDAS;SG062383074;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383177;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383178;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383179;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383180;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383181;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383182;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383183;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383184;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383185;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383186;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383187;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;0;0;0;0;AV;;DAS;NACOES UNIDAS;SG062383188;Arterial I;MB;PB; 2 ; 3 ;Av. das Nações Unidas (Marginal Pinheiros);Rua Prof. Leme da Fonseca;Ponte Engº Roberto Rossi Zuc;Castelo Branco; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV DAS NACOES UNIDAS;062383;06238;19739;19739;0;0;AV;;DAS;NACOES UNIDAS;SG062383046;Arterial I;MB;PB; 1 ; 3 ;Av. das Nações Unidas;Av. Interlagos;Rua Prof. Leme da Fonseca;Interlagos; 4.20 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.01
AV ALCIDES SANGIRARDI;005690;00569;0;0;176;204;AV;;;ALCIDES SANGIRARDI;SG005690002;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;0;0;AV;;;ALCIDES SANGIRARDI;CET00000017;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;0;0;AV;;;ALCIDES SANGIRARDI;CET00000018;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;0;0;AV;;;ALCIDES SANGIRARDI;CET00000019;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;650;658;AV;;;ALCIDES SANGIRARDI;CET00000020;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;660;698;AV;;;ALCIDES SANGIRARDI;CET00000021;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;0;0;0;0;AV;;;MARGINAL DO RIO PINHEIROS;SG130141021;Transito Rápido;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;0;0;0;0;AV;;;MARGINAL DO RIO PINHEIROS;SG130141022;Transito Rápido;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;0;0;0;0;AV;;;MARGINAL DO RIO PINHEIROS;SG130141024;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;0;0;0;0;AV;;;MARGINAL DO RIO PINHEIROS;SG130141025;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;0;0;0;0;AV;;;MARGINAL DO RIO PINHEIROS;SG130141026;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;1;65;2;64;AV;;;MARGINAL DO RIO PINHEIROS;CET00000064;Transito Rápido;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV MARGINAL DO RIO PINHEIROS;130141;13014;67;259;66;258;AV;;;MARGINAL DO RIO PINHEIROS;CET00000065;Transito Rápido;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Sul;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;206;280;AV;;;ALCIDES SANGIRARDI;SG005690003;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV ALCIDES SANGIRARDI;005690;00569;0;0;206;280;AV;;;ALCIDES SANGIRARDI;SG005690003;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV MAGALHAES DE CASTRO;125024;12502;0;0;0;0;AV;;;MAGALHAES DE CASTRO;SG130141014;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
AV MAGALHAES DE CASTRO;125024;12502;0;0;0;0;AV;;;MAGALHAES DE CASTRO;SG130141014;Arterial I;MB;PB; 3 ; 4 ;Mg.do Rio Pinheiros/Av. Mj. Sílvio de Magalhães Padilha (pista local da Marg.;Pte. Engº Ary Torres;Acesso à Av. João Dias;Interlagos; 5.80 ;2ª a 6ª das 06-09h e das 17-20h;Oeste;2013.07.08
