Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;gets;dets; ID ; ID_2 ;Via;Início;Fim;Sentido;Ext___Km_;Caracterís;horario
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800007;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;36;6761;0;0;AV;;;ITAQUERA;SG095800008;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800009;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800010;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;3053;3059;3036;3052;AV;;;ITAQUERA;SG095800011;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800012;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800013;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800014;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800015;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;1900;1910;AV;;;ITAQUERA;SG095800016;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800017;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2138;2200;AV;;;ITAQUERA;SG095800018;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;1000;2220;AV;;;ITAQUERA;SG095800019;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800020;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2118;2264;AV;;;ITAQUERA;SG095800021;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2300;2444;AV;;;ITAQUERA;SG095800022;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800023;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2396;2420;AV;;;ITAQUERA;SG095800024;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2790;2882;AV;;;ITAQUERA;SG095800025;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2037;2555;0;0;AV;;;ITAQUERA;SG095800026;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2300;2388;AV;;;ITAQUERA;SG095800027;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2396;2883;0;0;AV;;;ITAQUERA;SG095800028;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2396;2883;0;0;AV;;;ITAQUERA;SG095800029;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;3169;6751;0;0;AV;;;ITAQUERA;SG095800040;Arterial III;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800081;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;4001;4125;0;0;AV;;;ITAQUERA;SG095800082;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800083;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2806;2806;AV;;;ITAQUERA;SG095800084;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;3001;3001;2907;3002;AV;;;ITAQUERA;SG095800085;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800086;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;3002;3002;AV;;;ITAQUERA;SG095800087;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800088;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800089;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800090;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;1145;3041;0;0;AV;;;ITAQUERA;SG095800093;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;1111;2701;1138;2990;AV;;;ITAQUERA;SG095800094;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;847;2635;3000;3000;AV;;;ITAQUERA;SG095800095;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800096;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2217;2395;0;0;AV;;;ITAQUERA;SG095800097;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2226;2226;AV;;;ITAQUERA;SG095800098;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2280;2280;AV;;;ITAQUERA;SG095800099;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2284;2284;AV;;;ITAQUERA;SG095800100;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;2182;2501;AV;;;ITAQUERA;SG095800101;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800102;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800103;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;3000;3036;AV;;;ITAQUERA;SG095800104;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;1820;2222;AV;;;ITAQUERA;SG095800105;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;0;0;AV;;;ITAQUERA;SG095800106;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2231;2635;0;0;AV;;;ITAQUERA;SG095800107;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;2241;2249;0;0;AV;;;ITAQUERA;SG095800108;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;1203;3351;54;3348;AV;;;LIDER;SG118303001;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;2871;3077;0;0;AV;;;LIDER;SG118303002;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;2085;2833;0;0;AV;;;LIDER;SG118303003;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303004;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;2627;2627;0;0;AV;;;LIDER;SG118303005;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;2509;2567;0;0;AV;;;LIDER;SG118303006;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;2207;2465;0;0;AV;;;LIDER;SG118303007;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303008;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2852;3038;AV;;;LIDER;SG118303009;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2634;2816;AV;;;LIDER;SG118303010;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;1417;1579;0;0;AV;;;LIDER;SG118303011;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;24;1649;1592;1592;AV;;;LIDER;SG118303012;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;43;1721;0;0;AV;;;LIDER;SG118303013;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;1835;1835;0;0;AV;;;LIDER;SG118303014;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;1965;1965;0;0;AV;;;LIDER;SG118303015;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;517;2149;0;0;AV;;;LIDER;SG118303016;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;1444;1444;AV;;;LIDER;SG118303017;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303018;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303019;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;1720;1752;AV;;;LIDER;SG118303020;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;1820;1888;AV;;;LIDER;SG118303021;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2000;2026;AV;;;LIDER;SG118303022;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2162;2162;AV;;;LIDER;SG118303023;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2218;2280;AV;;;LIDER;SG118303024;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2328;2384;AV;;;LIDER;SG118303025;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;2418;2484;AV;;;LIDER;SG118303026;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303027;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303028;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303029;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;0;0;AV;;;LIDER;SG118303030;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV LIDER;118303;11830;0;0;1378;1378;AV;;;LIDER;SG118303031;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;1001;6785;0;0;AV;;;ITAQUERA;SG095800041;Arterial III;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV ITAQUERA;095800;09580;0;0;658;658;AV;;;ITAQUERA;SG095800001;Arterial I;SE;SE 1; 30 ; 30 ;Av. Itaquera / Av. Líder;Av. Aricanduva;R. Harri Dannemberg;duplo;6,3;;
AV MAL TITO;178209;17820;3529;3531;3400;3400;AV;MAL;;TITO;SG178209065;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;3533;3559;3500;3590;AV;MAL;;TITO;SG178209066;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;3561;3577;3592;3794;AV;MAL;;TITO;SG178209067;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;3579;3631;3325;3658;AV;MAL;;TITO;SG178209068;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;3633;3795;0;0;AV;MAL;;TITO;SG178209069;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;0;0;3314;3766;AV;MAL;;TITO;SG178209070;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;0;0;3768;4300;AV;MAL;;TITO;SG178209071;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;0;0;3878;3878;AV;MAL;;TITO;SG178209072;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4041;4270;0;0;AV;MAL;;TITO;SG178209073;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;0;0;3994;3998;AV;MAL;;TITO;SG178209074;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4041;4270;4000;4038;AV;MAL;;TITO;SG178209075;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4265;4367;4084;14608;AV;MAL;;TITO;SG178209076;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4399;4485;4288;7744;AV;MAL;;TITO;SG178209077;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4519;4541;7746;14794;AV;MAL;;TITO;SG178209078;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4543;4579;4436;5382;AV;MAL;;TITO;SG178209079;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4555;4665;5384;15010;AV;MAL;;TITO;SG178209080;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;4719;4773;4590;4606;AV;MAL;;TITO;SG178209081;Arterial II;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;0;0;0;0;AV;MAL;;TITO;CET00000799;Arterial I;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV MAL TITO;178209;17820;3501;3527;3422;3452;AV;MAL;;TITO;SG178209064;Arterial I;LE;LE 1; 31 ; 31 ;Av. Marechal Tito;R. Martinho Bispo de Freitas;R. Dr. Gil Martins;duplo;1,3;2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b);2ª à 6ª - 5h00 às 9h00 (c) e 16h00 às 21h00 (b)
AV PROF FRANCISCO MORATO;075000;07500;0;0;3390;3630;AV;PROF;;FRANCISCO MORATO;SG075000037;Arterial I;OE;OE 3; 32 ; 32 ;Av. Prof. Francisco Morato;Av. Dr. Guilherme Dumont Villares;R. Mário Dias;duplo;2,2;2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b);2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b)
AV PROF FRANCISCO MORATO;075000;07500;0;0;0;0;AV;PROF;;FRANCISCO MORATO;SG075000038;Arterial I;OE;OE 3; 32 ; 32 ;Av. Prof. Francisco Morato;Av. Dr. Guilherme Dumont Villares;R. Mário Dias;duplo;2,2;2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b);2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b)
AV PROF FRANCISCO MORATO;075000;07500;0;0;3630;3732;AV;PROF;;FRANCISCO MORATO;SG075000039;Arterial I;OE;OE 3; 32 ; 32 ;Av. Prof. Francisco Morato;Av. Dr. Guilherme Dumont Villares;R. Mário Dias;duplo;2,2;2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b);2ª à 6ª - 6h00 às 10h00 (c) e 17h00 às 21h00 (b)
